,z1,z2,z3,z4,z5,z6,z7,z8,z9
2723,-4.5534553455345534,-4.5534553455345534,-4.5534553455345534,-4.5534553455345534,-4.5534553455345534,-4.5534553455345534,-4.5534553455345534,-4.5534553455345534,-4.5534553455345534
2724,-4.551455145514551,-4.551455145514551,-4.551455145514551,-4.551455145514551,-4.551455145514551,-4.551455145514551,-4.551455145514551,-4.551455145514551,-4.551455145514551
2725,-4.549454945494549,-4.549454945494549,-4.549454945494549,-4.549454945494549,-4.549454945494549,-4.549454945494549,-4.549454945494549,-4.549454945494549,-4.549454945494549
2726,-4.547454745474547,-4.547454745474547,-4.547454745474547,-4.547454745474547,-4.547454745474547,-4.547454745474547,-4.547454745474547,-4.547454745474547,-4.547454745474547
2727,-4.545454545454546,-4.545454545454546,-4.545454545454546,-4.545454545454546,-4.545454545454546,-4.545454545454546,-4.545454545454546,-4.545454545454546,-4.545454545454546
2728,-4.543454345434544,-4.543454345434544,-4.543454345434544,-4.543454345434544,-4.543454345434544,-4.543454345434544,-4.543454345434544,-4.543454345434544,-4.543454345434544
2729,-4.541454145414542,-4.541454145414542,-4.541454145414542,-4.541454145414542,-4.541454145414542,-4.541454145414542,-4.541454145414542,-4.541454145414542,-4.541454145414542
2730,-4.5394539453945395,-4.5394539453945395,-4.5394539453945395,-4.5394539453945395,-4.5394539453945395,-4.5394539453945395,-4.5394539453945395,-4.5394539453945395,-4.5394539453945395
2731,-4.537453745374537,-4.537453745374537,-4.537453745374537,-4.537453745374537,-4.537453745374537,-4.537453745374537,-4.537453745374537,-4.537453745374537,-4.537453745374537
2732,-4.535453545354535,-4.535453545354535,-4.535453545354535,-4.535453545354535,-4.535453545354535,-4.535453545354535,-4.535453545354535,-4.535453545354535,-4.535453545354535
2733,-4.533453345334533,-4.533453345334533,-4.533453345334533,-4.533453345334533,-4.533453345334533,-4.533453345334533,-4.533453345334533,-4.533453345334533,-4.533453345334533
2734,-4.531453145314531,-4.531453145314531,-4.531453145314531,-4.531453145314531,-4.531453145314531,-4.531453145314531,-4.531453145314531,-4.531453145314531,-4.531453145314531
2735,-4.52945294529453,-4.52945294529453,-4.52945294529453,-4.52945294529453,-4.52945294529453,-4.52945294529453,-4.52945294529453,-4.52945294529453,-4.52945294529453
2736,-4.527452745274528,-4.527452745274528,-4.527452745274528,-4.527452745274528,-4.527452745274528,-4.527452745274528,-4.527452745274528,-4.527452745274528,-4.527452745274528
2737,-4.525452545254526,-4.525452545254526,-4.525452545254526,-4.525452545254526,-4.525452545254526,-4.525452545254526,-4.525452545254526,-4.525452545254526,-4.525452545254526
2738,-4.523452345234523,-4.523452345234523,-4.523452345234523,-4.523452345234523,-4.523452345234523,-4.523452345234523,-4.523452345234523,-4.523452345234523,-4.523452345234523
2739,-4.521452145214521,-4.521452145214521,-4.521452145214521,-4.521452145214521,-4.521452145214521,-4.521452145214521,-4.521452145214521,-4.521452145214521,-4.521452145214521
2740,-4.519451945194519,-4.519451945194519,-4.519451945194519,-4.519451945194519,-4.519451945194519,-4.519451945194519,-4.519451945194519,-4.519451945194519,-4.519451945194519
2741,-4.517451745174517,-4.517451745174517,-4.517451745174517,-4.517451745174517,-4.517451745174517,-4.517451745174517,-4.517451745174517,-4.517451745174517,-4.517451745174517
2742,-4.515451545154516,-4.515451545154516,-4.515451545154516,-4.515451545154516,-4.515451545154516,-4.515451545154516,-4.515451545154516,-4.515451545154516,-4.515451545154516
2743,-4.513451345134514,-4.513451345134514,-4.513451345134514,-4.513451345134514,-4.513451345134514,-4.513451345134514,-4.513451345134514,-4.513451345134514,-4.513451345134514
2744,-4.511451145114512,-4.511451145114512,-4.511451145114512,-4.511451145114512,-4.511451145114512,-4.511451145114512,-4.511451145114512,-4.511451145114512,-4.511451145114512
2745,-4.5094509450945095,-4.5094509450945095,-4.5094509450945095,-4.5094509450945095,-4.5094509450945095,-4.5094509450945095,-4.5094509450945095,-4.5094509450945095,-4.5094509450945095
2746,-4.507450745074507,-4.507450745074507,-4.507450745074507,-4.507450745074507,-4.507450745074507,-4.507450745074507,-4.507450745074507,-4.507450745074507,-4.507450745074507
2747,-4.505450545054505,-4.505450545054505,-4.505450545054505,-4.505450545054505,-4.505450545054505,-4.505450545054505,-4.505450545054505,-4.505450545054505,-4.505450545054505
2748,-4.503450345034503,-4.503450345034503,-4.503450345034503,-4.503450345034503,-4.503450345034503,-4.503450345034503,-4.503450345034503,-4.503450345034503,-4.503450345034503
2749,-4.501450145014501,-4.501450145014501,-4.501450145014501,-4.501450145014501,-4.501450145014501,-4.501450145014501,-4.501450145014501,-4.501450145014501,-4.501450145014501
2750,-4.4994499449945,-4.4994499449945,-4.4994499449945,-4.4994499449945,-4.4994499449945,-4.4994499449945,-4.4994499449945,-4.4994499449945,-4.4994499449945
2751,-4.497449744974498,-4.497449744974498,-4.497449744974498,-4.497449744974498,-4.497449744974498,-4.497449744974498,-4.497449744974498,-4.497449744974498,-4.497449744974498
2752,-4.495449544954496,-4.495449544954496,-4.495449544954496,-4.495449544954496,-4.495449544954496,-4.495449544954496,-4.495449544954496,-4.495449544954496,-4.495449544954496
2753,-4.493449344934493,-4.493449344934493,-4.493449344934493,-4.493449344934493,-4.493449344934493,-4.493449344934493,-4.493449344934493,-4.493449344934493,-4.493449344934493
2754,-4.491449144914491,-4.491449144914491,-4.491449144914491,-4.491449144914491,-4.491449144914491,-4.491449144914491,-4.491449144914491,-4.491449144914491,-4.491449144914491
2755,-4.489448944894489,-4.489448944894489,-4.489448944894489,-4.489448944894489,-4.489448944894489,-4.489448944894489,-4.489448944894489,-4.489448944894489,-4.489448944894489
2756,-4.487448744874487,-4.487448744874487,-4.487448744874487,-4.487448744874487,-4.487448744874487,-4.487448744874487,-4.487448744874487,-4.487448744874487,-4.487448744874487
2757,-4.485448544854486,-4.485448544854486,-4.485448544854486,-4.485448544854486,-4.485448544854486,-4.485448544854486,-4.485448544854486,-4.485448544854486,-4.485448544854486
2758,-4.483448344834484,-4.483448344834484,-4.483448344834484,-4.483448344834484,-4.483448344834484,-4.483448344834484,-4.483448344834484,-4.483448344834484,-4.483448344834484
2759,-4.481448144814482,-4.481448144814482,-4.481448144814482,-4.481448144814482,-4.481448144814482,-4.481448144814482,-4.481448144814482,-4.481448144814482,-4.481448144814482
2760,-4.4794479447944795,-4.4794479447944795,-4.4794479447944795,-4.4794479447944795,-4.4794479447944795,-4.4794479447944795,-4.4794479447944795,-4.4794479447944795,-4.4794479447944795
2761,-4.477447744774477,-4.477447744774477,-4.477447744774477,-4.477447744774477,-4.477447744774477,-4.477447744774477,-4.477447744774477,-4.477447744774477,-4.477447744774477
2762,-4.475447544754475,-4.475447544754475,-4.475447544754475,-4.475447544754475,-4.475447544754475,-4.475447544754475,-4.475447544754475,-4.475447544754475,-4.475447544754475
2763,-4.473447344734473,-4.473447344734473,-4.473447344734473,-4.473447344734473,-4.473447344734473,-4.473447344734473,-4.473447344734473,-4.473447344734473,-4.473447344734473
2764,-4.471447144714471,-4.471447144714471,-4.471447144714471,-4.471447144714471,-4.471447144714471,-4.471447144714471,-4.471447144714471,-4.471447144714471,-4.471447144714471
2765,-4.46944694469447,-4.46944694469447,-4.46944694469447,-4.46944694469447,-4.46944694469447,-4.46944694469447,-4.46944694469447,-4.46944694469447,-4.46944694469447
2766,-4.467446744674468,-4.467446744674468,-4.467446744674468,-4.467446744674468,-4.467446744674468,-4.467446744674468,-4.467446744674468,-4.467446744674468,-4.467446744674468
2767,-4.4654465446544656,-4.4654465446544656,-4.4654465446544656,-4.4654465446544656,-4.4654465446544656,-4.4654465446544656,-4.4654465446544656,-4.4654465446544656,-4.4654465446544656
2768,-4.463446344634463,-4.463446344634463,-4.463446344634463,-4.463446344634463,-4.463446344634463,-4.463446344634463,-4.463446344634463,-4.463446344634463,-4.463446344634463
2769,-4.461446144614461,-4.461446144614461,-4.461446144614461,-4.461446144614461,-4.461446144614461,-4.461446144614461,-4.461446144614461,-4.461446144614461,-4.461446144614461
2770,-4.459445944594459,-4.459445944594459,-4.459445944594459,-4.459445944594459,-4.459445944594459,-4.459445944594459,-4.459445944594459,-4.459445944594459,-4.459445944594459
2771,-4.457445744574457,-4.457445744574457,-4.457445744574457,-4.457445744574457,-4.457445744574457,-4.457445744574457,-4.457445744574457,-4.457445744574457,-4.457445744574457
2772,-4.455445544554456,-4.455445544554456,-4.455445544554456,-4.455445544554456,-4.455445544554456,-4.455445544554456,-4.455445544554456,-4.455445544554456,-4.455445544554456
2773,-4.453445344534454,-4.453445344534454,-4.453445344534454,-4.453445344534454,-4.453445344534454,-4.453445344534454,-4.453445344534454,-4.453445344534454,-4.453445344534454
2774,-4.451445144514452,-4.451445144514452,-4.451445144514452,-4.451445144514452,-4.451445144514452,-4.451445144514452,-4.451445144514452,-4.451445144514452,-4.451445144514452
2775,-4.4494449444944495,-4.4494449444944495,-4.4494449444944495,-4.4494449444944495,-4.4494449444944495,-4.4494449444944495,-4.4494449444944495,-4.4494449444944495,-4.4494449444944495
2776,-4.447444744474447,-4.447444744474447,-4.447444744474447,-4.447444744474447,-4.447444744474447,-4.447444744474447,-4.447444744474447,-4.447444744474447,-4.447444744474447
2777,-4.445444544454445,-4.445444544454445,-4.445444544454445,-4.445444544454445,-4.445444544454445,-4.445444544454445,-4.445444544454445,-4.445444544454445,-4.445444544454445
2778,-4.443444344434443,-4.443444344434443,-4.443444344434443,-4.443444344434443,-4.443444344434443,-4.443444344434443,-4.443444344434443,-4.443444344434443,-4.443444344434443
2779,-4.441444144414441,-4.441444144414441,-4.441444144414441,-4.441444144414441,-4.441444144414441,-4.441444144414441,-4.441444144414441,-4.441444144414441,-4.441444144414441
2780,-4.43944394439444,-4.43944394439444,-4.43944394439444,-4.43944394439444,-4.43944394439444,-4.43944394439444,-4.43944394439444,-4.43944394439444,-4.43944394439444
2781,-4.437443744374438,-4.437443744374438,-4.437443744374438,-4.437443744374438,-4.437443744374438,-4.437443744374438,-4.437443744374438,-4.437443744374438,-4.437443744374438
2782,-4.4354435443544356,-4.4354435443544356,-4.4354435443544356,-4.4354435443544356,-4.4354435443544356,-4.4354435443544356,-4.4354435443544356,-4.4354435443544356,-4.4354435443544356
2783,-4.433443344334433,-4.433443344334433,-4.433443344334433,-4.433443344334433,-4.433443344334433,-4.433443344334433,-4.433443344334433,-4.433443344334433,-4.433443344334433
2784,-4.431443144314431,-4.431443144314431,-4.431443144314431,-4.431443144314431,-4.431443144314431,-4.431443144314431,-4.431443144314431,-4.431443144314431,-4.431443144314431
2785,-4.429442944294429,-4.429442944294429,-4.429442944294429,-4.429442944294429,-4.429442944294429,-4.429442944294429,-4.429442944294429,-4.429442944294429,-4.429442944294429
2786,-4.427442744274427,-4.427442744274427,-4.427442744274427,-4.427442744274427,-4.427442744274427,-4.427442744274427,-4.427442744274427,-4.427442744274427,-4.427442744274427
2787,-4.425442544254426,-4.425442544254426,-4.425442544254426,-4.425442544254426,-4.425442544254426,-4.425442544254426,-4.425442544254426,-4.425442544254426,-4.425442544254426
2788,-4.423442344234424,-4.423442344234424,-4.423442344234424,-4.423442344234424,-4.423442344234424,-4.423442344234424,-4.423442344234424,-4.423442344234424,-4.423442344234424
2789,-4.421442144214422,-4.421442144214422,-4.421442144214422,-4.421442144214422,-4.421442144214422,-4.421442144214422,-4.421442144214422,-4.421442144214422,-4.421442144214422
2790,-4.4194419441944195,-4.4194419441944195,-4.4194419441944195,-4.4194419441944195,-4.4194419441944195,-4.4194419441944195,-4.4194419441944195,-4.4194419441944195,-4.4194419441944195
2791,-4.417441744174417,-4.417441744174417,-4.417441744174417,-4.417441744174417,-4.417441744174417,-4.417441744174417,-4.417441744174417,-4.417441744174417,-4.417441744174417
2792,-4.415441544154415,-4.415441544154415,-4.415441544154415,-4.415441544154415,-4.415441544154415,-4.415441544154415,-4.415441544154415,-4.415441544154415,-4.415441544154415
2793,-4.413441344134413,-4.413441344134413,-4.413441344134413,-4.413441344134413,-4.413441344134413,-4.413441344134413,-4.413441344134413,-4.413441344134413,-4.413441344134413
2794,-4.411441144114411,-4.411441144114411,-4.411441144114411,-4.411441144114411,-4.411441144114411,-4.411441144114411,-4.411441144114411,-4.411441144114411,-4.411441144114411
2795,-4.40944094409441,-4.40944094409441,-4.40944094409441,-4.40944094409441,-4.40944094409441,-4.40944094409441,-4.40944094409441,-4.40944094409441,-4.40944094409441
2796,-4.407440744074408,-4.407440744074408,-4.407440744074408,-4.407440744074408,-4.407440744074408,-4.407440744074408,-4.407440744074408,-4.407440744074408,-4.407440744074408
2797,-4.4054405440544055,-4.4054405440544055,-4.4054405440544055,-4.4054405440544055,-4.4054405440544055,-4.4054405440544055,-4.4054405440544055,-4.4054405440544055,-4.4054405440544055
2798,-4.403440344034403,-4.403440344034403,-4.403440344034403,-4.403440344034403,-4.403440344034403,-4.403440344034403,-4.403440344034403,-4.403440344034403,-4.403440344034403
2799,-4.401440144014401,-4.401440144014401,-4.401440144014401,-4.401440144014401,-4.401440144014401,-4.401440144014401,-4.401440144014401,-4.401440144014401,-4.401440144014401
2800,-4.399439943994399,-4.399439943994399,-4.399439943994399,-4.399439943994399,-4.399439943994399,-4.399439943994399,-4.399439943994399,-4.399439943994399,-4.399439943994399
2801,-4.397439743974397,-4.397439743974397,-4.397439743974397,-4.397439743974397,-4.397439743974397,-4.397439743974397,-4.397439743974397,-4.397439743974397,-4.397439743974397
2802,-4.395439543954396,-4.395439543954396,-4.395439543954396,-4.395439543954396,-4.395439543954396,-4.395439543954396,-4.395439543954396,-4.395439543954396,-4.395439543954396
2803,-4.393439343934394,-4.393439343934394,-4.393439343934394,-4.393439343934394,-4.393439343934394,-4.393439343934394,-4.393439343934394,-4.393439343934394,-4.393439343934394
2804,-4.391439143914392,-4.391439143914392,-4.391439143914392,-4.391439143914392,-4.391439143914392,-4.391439143914392,-4.391439143914392,-4.391439143914392,-4.391439143914392
2805,-4.3894389438943895,-4.3894389438943895,-4.3894389438943895,-4.3894389438943895,-4.3894389438943895,-4.3894389438943895,-4.3894389438943895,-4.3894389438943895,-4.3894389438943895
2806,-4.387438743874387,-4.387438743874387,-4.387438743874387,-4.387438743874387,-4.387438743874387,-4.387438743874387,-4.387438743874387,-4.387438743874387,-4.387438743874387
2807,-4.385438543854385,-4.385438543854385,-4.385438543854385,-4.385438543854385,-4.385438543854385,-4.385438543854385,-4.385438543854385,-4.385438543854385,-4.385438543854385
2808,-4.383438343834383,-4.383438343834383,-4.383438343834383,-4.383438343834383,-4.383438343834383,-4.383438343834383,-4.383438343834383,-4.383438343834383,-4.383438343834383
2809,-4.381438143814381,-4.381438143814381,-4.381438143814381,-4.381438143814381,-4.381438143814381,-4.381438143814381,-4.381438143814381,-4.381438143814381,-4.381438143814381
2810,-4.37943794379438,-4.37943794379438,-4.37943794379438,-4.37943794379438,-4.37943794379438,-4.37943794379438,-4.37943794379438,-4.37943794379438,-4.37943794379438
2811,-4.377437743774378,-4.377437743774378,-4.377437743774378,-4.377437743774378,-4.377437743774378,-4.377437743774378,-4.377437743774378,-4.377437743774378,-4.377437743774378
2812,-4.3754375437543755,-4.3754375437543755,-4.3754375437543755,-4.3754375437543755,-4.3754375437543755,-4.3754375437543755,-4.3754375437543755,-4.3754375437543755,-4.3754375437543755
2813,-4.373437343734373,-4.373437343734373,-4.373437343734373,-4.373437343734373,-4.373437343734373,-4.373437343734373,-4.373437343734373,-4.373437343734373,-4.373437343734373
2814,-4.371437143714371,-4.371437143714371,-4.371437143714371,-4.371437143714371,-4.371437143714371,-4.371437143714371,-4.371437143714371,-4.371437143714371,-4.371437143714371
2815,-4.369436943694369,-4.369436943694369,-4.369436943694369,-4.369436943694369,-4.369436943694369,-4.369436943694369,-4.369436943694369,-4.369436943694369,-4.369436943694369
2816,-4.367436743674367,-4.367436743674367,-4.367436743674367,-4.367436743674367,-4.367436743674367,-4.367436743674367,-4.367436743674367,-4.367436743674367,-4.367436743674367
2817,-4.365436543654366,-4.365436543654366,-4.365436543654366,-4.365436543654366,-4.365436543654366,-4.365436543654366,-4.365436543654366,-4.365436543654366,-4.365436543654366
2818,-4.363436343634364,-4.363436343634364,-4.363436343634364,-4.363436343634364,-4.363436343634364,-4.363436343634364,-4.363436343634364,-4.363436343634364,-4.363436343634364
2819,-4.361436143614362,-4.361436143614362,-4.361436143614362,-4.361436143614362,-4.361436143614362,-4.361436143614362,-4.361436143614362,-4.361436143614362,-4.361436143614362
2820,-4.3594359435943595,-4.3594359435943595,-4.3594359435943595,-4.3594359435943595,-4.3594359435943595,-4.3594359435943595,-4.3594359435943595,-4.3594359435943595,-4.3594359435943595
2821,-4.357435743574357,-4.357435743574357,-4.357435743574357,-4.357435743574357,-4.357435743574357,-4.357435743574357,-4.357435743574357,-4.357435743574357,-4.357435743574357
2822,-4.355435543554355,-4.355435543554355,-4.355435543554355,-4.355435543554355,-4.355435543554355,-4.355435543554355,-4.355435543554355,-4.355435543554355,-4.355435543554355
2823,-4.353435343534353,-4.353435343534353,-4.353435343534353,-4.353435343534353,-4.353435343534353,-4.353435343534353,-4.353435343534353,-4.353435343534353,-4.353435343534353
2824,-4.351435143514351,-4.351435143514351,-4.351435143514351,-4.351435143514351,-4.351435143514351,-4.351435143514351,-4.351435143514351,-4.351435143514351,-4.351435143514351
2825,-4.34943494349435,-4.34943494349435,-4.34943494349435,-4.34943494349435,-4.34943494349435,-4.34943494349435,-4.34943494349435,-4.34943494349435,-4.34943494349435
2826,-4.347434743474348,-4.347434743474348,-4.347434743474348,-4.347434743474348,-4.347434743474348,-4.347434743474348,-4.347434743474348,-4.347434743474348,-4.347434743474348
2827,-4.3454345434543455,-4.3454345434543455,-4.3454345434543455,-4.3454345434543455,-4.3454345434543455,-4.3454345434543455,-4.3454345434543455,-4.3454345434543455,-4.3454345434543455
2828,-4.343434343434343,-4.343434343434343,-4.343434343434343,-4.343434343434343,-4.343434343434343,-4.343434343434343,-4.343434343434343,-4.343434343434343,-4.343434343434343
2829,-4.341434143414341,-4.341434143414341,-4.341434143414341,-4.341434143414341,-4.341434143414341,-4.341434143414341,-4.341434143414341,-4.341434143414341,-4.341434143414341
2830,-4.339433943394339,-4.339433943394339,-4.339433943394339,-4.339433943394339,-4.339433943394339,-4.339433943394339,-4.339433943394339,-4.339433943394339,-4.339433943394339
2831,-4.337433743374337,-4.337433743374337,-4.337433743374337,-4.337433743374337,-4.337433743374337,-4.337433743374337,-4.337433743374337,-4.337433743374337,-4.337433743374337
2832,-4.335433543354336,-4.335433543354336,-4.335433543354336,-4.335433543354336,-4.335433543354336,-4.335433543354336,-4.335433543354336,-4.335433543354336,-4.335433543354336
2833,-4.333433343334334,-4.333433343334334,-4.333433343334334,-4.333433343334334,-4.333433343334334,-4.333433343334334,-4.333433343334334,-4.333433343334334,-4.333433343334334
2834,-4.331433143314332,-4.331433143314332,-4.331433143314332,-4.331433143314332,-4.331433143314332,-4.331433143314332,-4.331433143314332,-4.331433143314332,-4.331433143314332
2835,-4.3294329432943295,-4.3294329432943295,-4.3294329432943295,-4.3294329432943295,-4.3294329432943295,-4.3294329432943295,-4.3294329432943295,-4.3294329432943295,-4.3294329432943295
2836,-4.327432743274327,-4.327432743274327,-4.327432743274327,-4.327432743274327,-4.327432743274327,-4.327432743274327,-4.327432743274327,-4.327432743274327,-4.327432743274327
2837,-4.325432543254325,-4.325432543254325,-4.325432543254325,-4.325432543254325,-4.325432543254325,-4.325432543254325,-4.325432543254325,-4.325432543254325,-4.325432543254325
2838,-4.323432343234323,-4.323432343234323,-4.323432343234323,-4.323432343234323,-4.323432343234323,-4.323432343234323,-4.323432343234323,-4.323432343234323,-4.323432343234323
2839,-4.321432143214321,-4.321432143214321,-4.321432143214321,-4.321432143214321,-4.321432143214321,-4.321432143214321,-4.321432143214321,-4.321432143214321,-4.321432143214321
2840,-4.31943194319432,-4.31943194319432,-4.31943194319432,-4.31943194319432,-4.31943194319432,-4.31943194319432,-4.31943194319432,-4.31943194319432,-4.31943194319432
2841,-4.317431743174318,-4.317431743174318,-4.317431743174318,-4.317431743174318,-4.317431743174318,-4.317431743174318,-4.317431743174318,-4.317431743174318,-4.317431743174318
2842,-4.3154315431543155,-4.3154315431543155,-4.3154315431543155,-4.3154315431543155,-4.3154315431543155,-4.3154315431543155,-4.3154315431543155,-4.3154315431543155,-4.3154315431543155
2843,-4.313431343134313,-4.313431343134313,-4.313431343134313,-4.313431343134313,-4.313431343134313,-4.313431343134313,-4.313431343134313,-4.313431343134313,-4.313431343134313
2844,-4.311431143114311,-4.311431143114311,-4.311431143114311,-4.311431143114311,-4.311431143114311,-4.311431143114311,-4.311431143114311,-4.311431143114311,-4.311431143114311
2845,-4.309430943094309,-4.309430943094309,-4.309430943094309,-4.309430943094309,-4.309430943094309,-4.309430943094309,-4.309430943094309,-4.309430943094309,-4.309430943094309
2846,-4.307430743074307,-4.307430743074307,-4.307430743074307,-4.307430743074307,-4.307430743074307,-4.307430743074307,-4.307430743074307,-4.307430743074307,-4.307430743074307
2847,-4.305430543054306,-4.305430543054306,-4.305430543054306,-4.305430543054306,-4.305430543054306,-4.305430543054306,-4.305430543054306,-4.305430543054306,-4.305430543054306
2848,-4.303430343034304,-4.303430343034304,-4.303430343034304,-4.303430343034304,-4.303430343034304,-4.303430343034304,-4.303430343034304,-4.303430343034304,-4.303430343034304
2849,-4.301430143014302,-4.301430143014302,-4.301430143014302,-4.301430143014302,-4.301430143014302,-4.301430143014302,-4.301430143014302,-4.301430143014302,-4.301430143014302
2850,-4.2994299429942995,-4.2994299429942995,-4.2994299429942995,-4.2994299429942995,-4.2994299429942995,-4.2994299429942995,-4.2994299429942995,-4.2994299429942995,-4.2994299429942995
2851,-4.297429742974297,-4.297429742974297,-4.297429742974297,-4.297429742974297,-4.297429742974297,-4.297429742974297,-4.297429742974297,-4.297429742974297,-4.297429742974297
2852,-4.295429542954295,-4.295429542954295,-4.295429542954295,-4.295429542954295,-4.295429542954295,-4.295429542954295,-4.295429542954295,-4.295429542954295,-4.295429542954295
2853,-4.293429342934293,-4.293429342934293,-4.293429342934293,-4.293429342934293,-4.293429342934293,-4.293429342934293,-4.293429342934293,-4.293429342934293,-4.293429342934293
2854,-4.291429142914291,-4.291429142914291,-4.291429142914291,-4.291429142914291,-4.291429142914291,-4.291429142914291,-4.291429142914291,-4.291429142914291,-4.291429142914291
2855,-4.28942894289429,-4.28942894289429,-4.28942894289429,-4.28942894289429,-4.28942894289429,-4.28942894289429,-4.28942894289429,-4.28942894289429,-4.28942894289429
2856,-4.287428742874288,-4.287428742874288,-4.287428742874288,-4.287428742874288,-4.287428742874288,-4.287428742874288,-4.287428742874288,-4.287428742874288,-4.287428742874288
2857,-4.2854285428542855,-4.2854285428542855,-4.2854285428542855,-4.2854285428542855,-4.2854285428542855,-4.2854285428542855,-4.2854285428542855,-4.2854285428542855,-4.2854285428542855
2858,-4.283428342834283,-4.283428342834283,-4.283428342834283,-4.283428342834283,-4.283428342834283,-4.283428342834283,-4.283428342834283,-4.283428342834283,-4.283428342834283
2859,-4.281428142814281,-4.281428142814281,-4.281428142814281,-4.281428142814281,-4.281428142814281,-4.281428142814281,-4.281428142814281,-4.281428142814281,-4.281428142814281
2860,-4.279427942794279,-4.279427942794279,-4.279427942794279,-4.279427942794279,-4.279427942794279,-4.279427942794279,-4.279427942794279,-4.279427942794279,-4.279427942794279
2861,-4.277427742774277,-4.277427742774277,-4.277427742774277,-4.277427742774277,-4.277427742774277,-4.277427742774277,-4.277427742774277,-4.277427742774277,-4.277427742774277
2862,-4.275427542754276,-4.275427542754276,-4.275427542754276,-4.275427542754276,-4.275427542754276,-4.275427542754276,-4.275427542754276,-4.275427542754276,-4.275427542754276
2863,-4.273427342734274,-4.273427342734274,-4.273427342734274,-4.273427342734274,-4.273427342734274,-4.273427342734274,-4.273427342734274,-4.273427342734274,-4.273427342734274
2864,-4.271427142714272,-4.271427142714272,-4.271427142714272,-4.271427142714272,-4.271427142714272,-4.271427142714272,-4.271427142714272,-4.271427142714272,-4.271427142714272
2865,-4.2694269426942695,-4.2694269426942695,-4.2694269426942695,-4.2694269426942695,-4.2694269426942695,-4.2694269426942695,-4.2694269426942695,-4.2694269426942695,-4.2694269426942695
2866,-4.267426742674267,-4.267426742674267,-4.267426742674267,-4.267426742674267,-4.267426742674267,-4.267426742674267,-4.267426742674267,-4.267426742674267,-4.267426742674267
2867,-4.265426542654265,-4.265426542654265,-4.265426542654265,-4.265426542654265,-4.265426542654265,-4.265426542654265,-4.265426542654265,-4.265426542654265,-4.265426542654265
2868,-4.263426342634263,-4.263426342634263,-4.263426342634263,-4.263426342634263,-4.263426342634263,-4.263426342634263,-4.263426342634263,-4.263426342634263,-4.263426342634263
2869,-4.261426142614261,-4.261426142614261,-4.261426142614261,-4.261426142614261,-4.261426142614261,-4.261426142614261,-4.261426142614261,-4.261426142614261,-4.261426142614261
2870,-4.25942594259426,-4.25942594259426,-4.25942594259426,-4.25942594259426,-4.25942594259426,-4.25942594259426,-4.25942594259426,-4.25942594259426,-4.25942594259426
2871,-4.257425742574258,-4.257425742574258,-4.257425742574258,-4.257425742574258,-4.257425742574258,-4.257425742574258,-4.257425742574258,-4.257425742574258,-4.257425742574258
2872,-4.2554255425542555,-4.2554255425542555,-4.2554255425542555,-4.2554255425542555,-4.2554255425542555,-4.2554255425542555,-4.2554255425542555,-4.2554255425542555,-4.2554255425542555
2873,-4.253425342534253,-4.253425342534253,-4.253425342534253,-4.253425342534253,-4.253425342534253,-4.253425342534253,-4.253425342534253,-4.253425342534253,-4.253425342534253
2874,-4.251425142514251,-4.251425142514251,-4.251425142514251,-4.251425142514251,-4.251425142514251,-4.251425142514251,-4.251425142514251,-4.251425142514251,-4.251425142514251
2875,-4.249424942494249,-4.249424942494249,-4.249424942494249,-4.249424942494249,-4.249424942494249,-4.249424942494249,-4.249424942494249,-4.249424942494249,-4.249424942494249
2876,-4.247424742474247,-4.247424742474247,-4.247424742474247,-4.247424742474247,-4.247424742474247,-4.247424742474247,-4.247424742474247,-4.247424742474247,-4.247424742474247
2877,-4.245424542454246,-4.245424542454246,-4.245424542454246,-4.245424542454246,-4.245424542454246,-4.245424542454246,-4.245424542454246,-4.245424542454246,-4.245424542454246
2878,-4.243424342434244,-4.243424342434244,-4.243424342434244,-4.243424342434244,-4.243424342434244,-4.243424342434244,-4.243424342434244,-4.243424342434244,-4.243424342434244
2879,-4.241424142414242,-4.241424142414242,-4.241424142414242,-4.241424142414242,-4.241424142414242,-4.241424142414242,-4.241424142414242,-4.241424142414242,-4.241424142414242
2880,-4.2394239423942395,-4.2394239423942395,-4.2394239423942395,-4.2394239423942395,-4.2394239423942395,-4.2394239423942395,-4.2394239423942395,-4.2394239423942395,-4.2394239423942395
2881,-4.237423742374237,-4.237423742374237,-4.237423742374237,-4.237423742374237,-4.237423742374237,-4.237423742374237,-4.237423742374237,-4.237423742374237,-4.237423742374237
2882,-4.235423542354235,-4.235423542354235,-4.235423542354235,-4.235423542354235,-4.235423542354235,-4.235423542354235,-4.235423542354235,-4.235423542354235,-4.235423542354235
2883,-4.233423342334233,-4.233423342334233,-4.233423342334233,-4.233423342334233,-4.233423342334233,-4.233423342334233,-4.233423342334233,-4.233423342334233,-4.233423342334233
2884,-4.231423142314231,-4.231423142314231,-4.231423142314231,-4.231423142314231,-4.231423142314231,-4.231423142314231,-4.231423142314231,-4.231423142314231,-4.231423142314231
2885,-4.22942294229423,-4.22942294229423,-4.22942294229423,-4.22942294229423,-4.22942294229423,-4.22942294229423,-4.22942294229423,-4.22942294229423,-4.22942294229423
2886,-4.227422742274228,-4.227422742274228,-4.227422742274228,-4.227422742274228,-4.227422742274228,-4.227422742274228,-4.227422742274228,-4.227422742274228,-4.227422742274228
