,z1,z2,z3,z4,z5,z6,z7,z8,z9,weight,k
3094,0,-1,1,0,1,0,0,-1,0,0.0624999999999534,5
3095,0,-1,1,0,1,0,0,0,-1,0.0624999999999534,5
3096,0,-1,1,0,1,0,0,0,0,-0.999999999999255,5
3097,0,-1,1,0,1,0,0,0,1,0.0624999999999534,5
3098,0,-1,1,0,1,0,0,1,0,0.0624999999999534,5
3099,0,-1,1,0,1,0,1,0,0,0.0624999999999534,5
3100,0,-1,1,0,1,1,0,0,0,0.0624999999999534,5
3101,0,-1,1,0,1.73205080756888,0,0,0,0,0.0416666666666356,5
3102,0,-1,1,1,-1,0,0,0,0,0.0624999999999534,5
3103,0,-1,1,1,0,-1,0,0,0,0.0624999999999534,5
3104,0,-1,1,1,0,0,-1,0,0,0.0624999999999534,5
3105,0,-1,1,1,0,0,0,-1,0,0.0624999999999534,5
3106,0,-1,1,1,0,0,0,0,-1,0.0624999999999534,5
3107,0,-1,1,1,0,0,0,0,0,-0.999999999999255,5
3108,0,-1,1,1,0,0,0,0,1,0.0624999999999534,5
3109,0,-1,1,1,0,0,0,1,0,0.0624999999999534,5
3110,0,-1,1,1,0,0,1,0,0,0.0624999999999534,5
3111,0,-1,1,1,0,1,0,0,0,0.0624999999999534,5
3112,0,-1,1,1,1,0,0,0,0,0.0624999999999534,5
3113,0,-1,1,1.73205080756888,0,0,0,0,0,0.0416666666666356,5
3114,0,-1,1.73205080756888,-1,0,0,0,0,0,0.0416666666666356,5
3115,0,-1,1.73205080756888,0,-1,0,0,0,0,0.0416666666666356,5
3116,0,-1,1.73205080756888,0,0,-1,0,0,0,0.0416666666666356,5
3117,0,-1,1.73205080756888,0,0,0,-1,0,0,0.0416666666666356,5
3118,0,-1,1.73205080756888,0,0,0,0,-1,0,0.0416666666666356,5
3119,0,-1,1.73205080756888,0,0,0,0,0,-1,0.0416666666666356,5
3120,0,-1,1.73205080756888,0,0,0,0,0,0,-0.66666666666617,5
3121,0,-1,1.73205080756888,0,0,0,0,0,1,0.0416666666666356,5
3122,0,-1,1.73205080756888,0,0,0,0,1,0,0.0416666666666356,5
3123,0,-1,1.73205080756888,0,0,0,1,0,0,0.0416666666666356,5
3124,0,-1,1.73205080756888,0,0,1,0,0,0,0.0416666666666356,5
3125,0,-1,1.73205080756888,0,1,0,0,0,0,0.0416666666666356,5
3126,0,-1,1.73205080756888,1,0,0,0,0,0,0.0416666666666356,5
3127,0,-1,2.33441421833898,0,0,0,0,0,0,0.0229379273840172,5
3128,0,-0.741963784302726,-1,0,0,0,0,0,0,0.227062072615797,5
3129,0,-0.741963784302726,0,-1,0,0,0,0,0,0.227062072615797,5
3130,0,-0.741963784302726,0,0,-1,0,0,0,0,0.227062072615797,5
3131,0,-0.741963784302726,0,0,0,-1,0,0,0,0.227062072615797,5
3132,0,-0.741963784302726,0,0,0,0,-1,0,0,0.227062072615797,5
3133,0,-0.741963784302726,0,0,0,0,0,-1,0,0.227062072615797,5
3134,0,-0.741963784302726,0,0,0,0,0,0,-1,0.227062072615797,5
3135,0,-0.741963784302726,0,0,0,0,0,0,0,-3.63299316185275,5
3136,0,-0.741963784302726,0,0,0,0,0,0,1,0.227062072615797,5
3137,0,-0.741963784302726,0,0,0,0,0,1,0,0.227062072615797,5
3138,0,-0.741963784302726,0,0,0,0,1,0,0,0.227062072615797,5
3139,0,-0.741963784302726,0,0,0,1,0,0,0,0.227062072615797,5
3140,0,-0.741963784302726,0,0,1,0,0,0,0,0.227062072615797,5
3141,0,-0.741963784302726,0,1,0,0,0,0,0,0.227062072615797,5
3142,0,-0.741963784302726,1,0,0,0,0,0,0,0.227062072615797,5
3143,0,0,-2.85697001387281,0,0,0,0,0,0,0.0112574113277123,5
3144,0,0,-2.33441421833898,-1,0,0,0,0,0,0.0229379273840172,5
3145,0,0,-2.33441421833898,0,-1,0,0,0,0,0.0229379273840172,5
3146,0,0,-2.33441421833898,0,0,-1,0,0,0,0.0229379273840172,5
3147,0,0,-2.33441421833898,0,0,0,-1,0,0,0.0229379273840172,5
3148,0,0,-2.33441421833898,0,0,0,0,-1,0,0.0229379273840172,5
3149,0,0,-2.33441421833898,0,0,0,0,0,-1,0.0229379273840172,5
3150,0,0,-2.33441421833898,0,0,0,0,0,0,-0.367006838144275,5
3151,0,0,-2.33441421833898,0,0,0,0,0,1,0.0229379273840172,5
3152,0,0,-2.33441421833898,0,0,0,0,1,0,0.0229379273840172,5
3153,0,0,-2.33441421833898,0,0,0,1,0,0,0.0229379273840172,5
3154,0,0,-2.33441421833898,0,0,1,0,0,0,0.0229379273840172,5
3155,0,0,-2.33441421833898,0,1,0,0,0,0,0.0229379273840172,5
3156,0,0,-2.33441421833898,1,0,0,0,0,0,0.0229379273840172,5
3157,0,0,-1.73205080756888,-1.73205080756888,0,0,0,0,0,0.0277777777777571,5
3158,0,0,-1.73205080756888,-1,-1,0,0,0,0,0.0416666666666356,5
3159,0,0,-1.73205080756888,-1,0,-1,0,0,0,0.0416666666666356,5
3160,0,0,-1.73205080756888,-1,0,0,-1,0,0,0.0416666666666356,5
3161,0,0,-1.73205080756888,-1,0,0,0,-1,0,0.0416666666666356,5
3162,0,0,-1.73205080756888,-1,0,0,0,0,-1,0.0416666666666356,5
3163,0,0,-1.73205080756888,-1,0,0,0,0,0,-0.66666666666617,5
3164,0,0,-1.73205080756888,-1,0,0,0,0,1,0.0416666666666356,5
3165,0,0,-1.73205080756888,-1,0,0,0,1,0,0.0416666666666356,5
3166,0,0,-1.73205080756888,-1,0,0,1,0,0,0.0416666666666356,5
3167,0,0,-1.73205080756888,-1,0,1,0,0,0,0.0416666666666356,5
3168,0,0,-1.73205080756888,-1,1,0,0,0,0,0.0416666666666356,5
3169,0,0,-1.73205080756888,0,-1.73205080756888,0,0,0,0,0.0277777777777571,5
3170,0,0,-1.73205080756888,0,-1,-1,0,0,0,0.0416666666666356,5
3171,0,0,-1.73205080756888,0,-1,0,-1,0,0,0.0416666666666356,5
3172,0,0,-1.73205080756888,0,-1,0,0,-1,0,0.0416666666666356,5
3173,0,0,-1.73205080756888,0,-1,0,0,0,-1,0.0416666666666356,5
3174,0,0,-1.73205080756888,0,-1,0,0,0,0,-0.66666666666617,5
3175,0,0,-1.73205080756888,0,-1,0,0,0,1,0.0416666666666356,5
3176,0,0,-1.73205080756888,0,-1,0,0,1,0,0.0416666666666356,5
3177,0,0,-1.73205080756888,0,-1,0,1,0,0,0.0416666666666356,5
3178,0,0,-1.73205080756888,0,-1,1,0,0,0,0.0416666666666356,5
3179,0,0,-1.73205080756888,0,0,-1.73205080756888,0,0,0,0.0277777777777571,5
3180,0,0,-1.73205080756888,0,0,-1,-1,0,0,0.0416666666666356,5
3181,0,0,-1.73205080756888,0,0,-1,0,-1,0,0.0416666666666356,5
3182,0,0,-1.73205080756888,0,0,-1,0,0,-1,0.0416666666666356,5
3183,0,0,-1.73205080756888,0,0,-1,0,0,0,-0.66666666666617,5
3184,0,0,-1.73205080756888,0,0,-1,0,0,1,0.0416666666666356,5
3185,0,0,-1.73205080756888,0,0,-1,0,1,0,0.0416666666666356,5
3186,0,0,-1.73205080756888,0,0,-1,1,0,0,0.0416666666666356,5
3187,0,0,-1.73205080756888,0,0,0,-1.73205080756888,0,0,0.0277777777777571,5
3188,0,0,-1.73205080756888,0,0,0,-1,-1,0,0.0416666666666356,5
3189,0,0,-1.73205080756888,0,0,0,-1,0,-1,0.0416666666666356,5
3190,0,0,-1.73205080756888,0,0,0,-1,0,0,-0.66666666666617,5
3191,0,0,-1.73205080756888,0,0,0,-1,0,1,0.0416666666666356,5
3192,0,0,-1.73205080756888,0,0,0,-1,1,0,0.0416666666666356,5
3193,0,0,-1.73205080756888,0,0,0,0,-1.73205080756888,0,0.0277777777777571,5
3194,0,0,-1.73205080756888,0,0,0,0,-1,-1,0.0416666666666356,5
3195,0,0,-1.73205080756888,0,0,0,0,-1,0,-0.66666666666617,5
3196,0,0,-1.73205080756888,0,0,0,0,-1,1,0.0416666666666356,5
3197,0,0,-1.73205080756888,0,0,0,0,0,-1.73205080756888,0.0277777777777571,5
3198,0,0,-1.73205080756888,0,0,0,0,0,-1,-0.66666666666617,5
3199,0,0,-1.73205080756888,0,0,0,0,0,0,5.55555555555142,5
3200,0,0,-1.73205080756888,0,0,0,0,0,1,-0.66666666666617,5
3201,0,0,-1.73205080756888,0,0,0,0,0,1.73205080756888,0.0277777777777571,5
3202,0,0,-1.73205080756888,0,0,0,0,1,-1,0.0416666666666356,5
3203,0,0,-1.73205080756888,0,0,0,0,1,0,-0.66666666666617,5
3204,0,0,-1.73205080756888,0,0,0,0,1,1,0.0416666666666356,5
3205,0,0,-1.73205080756888,0,0,0,0,1.73205080756888,0,0.0277777777777571,5
3206,0,0,-1.73205080756888,0,0,0,1,-1,0,0.0416666666666356,5
3207,0,0,-1.73205080756888,0,0,0,1,0,-1,0.0416666666666356,5
3208,0,0,-1.73205080756888,0,0,0,1,0,0,-0.66666666666617,5
3209,0,0,-1.73205080756888,0,0,0,1,0,1,0.0416666666666356,5
3210,0,0,-1.73205080756888,0,0,0,1,1,0,0.0416666666666356,5
3211,0,0,-1.73205080756888,0,0,0,1.73205080756888,0,0,0.0277777777777571,5
3212,0,0,-1.73205080756888,0,0,1,-1,0,0,0.0416666666666356,5
3213,0,0,-1.73205080756888,0,0,1,0,-1,0,0.0416666666666356,5
3214,0,0,-1.73205080756888,0,0,1,0,0,-1,0.0416666666666356,5
3215,0,0,-1.73205080756888,0,0,1,0,0,0,-0.66666666666617,5
3216,0,0,-1.73205080756888,0,0,1,0,0,1,0.0416666666666356,5
3217,0,0,-1.73205080756888,0,0,1,0,1,0,0.0416666666666356,5
3218,0,0,-1.73205080756888,0,0,1,1,0,0,0.0416666666666356,5
3219,0,0,-1.73205080756888,0,0,1.73205080756888,0,0,0,0.0277777777777571,5
3220,0,0,-1.73205080756888,0,1,-1,0,0,0,0.0416666666666356,5
3221,0,0,-1.73205080756888,0,1,0,-1,0,0,0.0416666666666356,5
3222,0,0,-1.73205080756888,0,1,0,0,-1,0,0.0416666666666356,5
3223,0,0,-1.73205080756888,0,1,0,0,0,-1,0.0416666666666356,5
3224,0,0,-1.73205080756888,0,1,0,0,0,0,-0.66666666666617,5
3225,0,0,-1.73205080756888,0,1,0,0,0,1,0.0416666666666356,5
3226,0,0,-1.73205080756888,0,1,0,0,1,0,0.0416666666666356,5
3227,0,0,-1.73205080756888,0,1,0,1,0,0,0.0416666666666356,5
3228,0,0,-1.73205080756888,0,1,1,0,0,0,0.0416666666666356,5
3229,0,0,-1.73205080756888,0,1.73205080756888,0,0,0,0,0.0277777777777571,5
3230,0,0,-1.73205080756888,1,-1,0,0,0,0,0.0416666666666356,5
3231,0,0,-1.73205080756888,1,0,-1,0,0,0,0.0416666666666356,5
3232,0,0,-1.73205080756888,1,0,0,-1,0,0,0.0416666666666356,5
3233,0,0,-1.73205080756888,1,0,0,0,-1,0,0.0416666666666356,5
3234,0,0,-1.73205080756888,1,0,0,0,0,-1,0.0416666666666356,5
3235,0,0,-1.73205080756888,1,0,0,0,0,0,-0.66666666666617,5
3236,0,0,-1.73205080756888,1,0,0,0,0,1,0.0416666666666356,5
3237,0,0,-1.73205080756888,1,0,0,0,1,0,0.0416666666666356,5
3238,0,0,-1.73205080756888,1,0,0,1,0,0,0.0416666666666356,5
3239,0,0,-1.73205080756888,1,0,1,0,0,0,0.0416666666666356,5
3240,0,0,-1.73205080756888,1,1,0,0,0,0,0.0416666666666356,5
3241,0,0,-1.73205080756888,1.73205080756888,0,0,0,0,0,0.0277777777777571,5
3242,0,0,-1.35562617997427,0,0,0,0,0,0,0.222075922005447,5
3243,0,0,-1,-2.33441421833898,0,0,0,0,0,0.0229379273840172,5
3244,0,0,-1,-1.73205080756888,-1,0,0,0,0,0.0416666666666356,5
3245,0,0,-1,-1.73205080756888,0,-1,0,0,0,0.0416666666666356,5
3246,0,0,-1,-1.73205080756888,0,0,-1,0,0,0.0416666666666356,5
3247,0,0,-1,-1.73205080756888,0,0,0,-1,0,0.0416666666666356,5
3248,0,0,-1,-1.73205080756888,0,0,0,0,-1,0.0416666666666356,5
3249,0,0,-1,-1.73205080756888,0,0,0,0,0,-0.66666666666617,5
3250,0,0,-1,-1.73205080756888,0,0,0,0,1,0.0416666666666356,5
3251,0,0,-1,-1.73205080756888,0,0,0,1,0,0.0416666666666356,5
3252,0,0,-1,-1.73205080756888,0,0,1,0,0,0.0416666666666356,5
3253,0,0,-1,-1.73205080756888,0,1,0,0,0,0.0416666666666356,5
3254,0,0,-1,-1.73205080756888,1,0,0,0,0,0.0416666666666356,5
3255,0,0,-1,-1,-1.73205080756888,0,0,0,0,0.0416666666666356,5
3256,0,0,-1,-1,-1,-1,0,0,0,0.0624999999999534,5
3257,0,0,-1,-1,-1,0,-1,0,0,0.0624999999999534,5
3258,0,0,-1,-1,-1,0,0,-1,0,0.0624999999999534,5
3259,0,0,-1,-1,-1,0,0,0,-1,0.0624999999999534,5
3260,0,0,-1,-1,-1,0,0,0,0,-0.999999999999255,5
3261,0,0,-1,-1,-1,0,0,0,1,0.0624999999999534,5
3262,0,0,-1,-1,-1,0,0,1,0,0.0624999999999534,5
3263,0,0,-1,-1,-1,0,1,0,0,0.0624999999999534,5
3264,0,0,-1,-1,-1,1,0,0,0,0.0624999999999534,5
3265,0,0,-1,-1,0,-1.73205080756888,0,0,0,0.0416666666666356,5
3266,0,0,-1,-1,0,-1,-1,0,0,0.0624999999999534,5
3267,0,0,-1,-1,0,-1,0,-1,0,0.0624999999999534,5
3268,0,0,-1,-1,0,-1,0,0,-1,0.0624999999999534,5
3269,0,0,-1,-1,0,-1,0,0,0,-0.999999999999255,5
3270,0,0,-1,-1,0,-1,0,0,1,0.0624999999999534,5
3271,0,0,-1,-1,0,-1,0,1,0,0.0624999999999534,5
3272,0,0,-1,-1,0,-1,1,0,0,0.0624999999999534,5
3273,0,0,-1,-1,0,0,-1.73205080756888,0,0,0.0416666666666356,5
3274,0,0,-1,-1,0,0,-1,-1,0,0.0624999999999534,5
3275,0,0,-1,-1,0,0,-1,0,-1,0.0624999999999534,5
3276,0,0,-1,-1,0,0,-1,0,0,-0.999999999999255,5
3277,0,0,-1,-1,0,0,-1,0,1,0.0624999999999534,5
3278,0,0,-1,-1,0,0,-1,1,0,0.0624999999999534,5
3279,0,0,-1,-1,0,0,0,-1.73205080756888,0,0.0416666666666356,5
3280,0,0,-1,-1,0,0,0,-1,-1,0.0624999999999534,5
3281,0,0,-1,-1,0,0,0,-1,0,-0.999999999999255,5
3282,0,0,-1,-1,0,0,0,-1,1,0.0624999999999534,5
3283,0,0,-1,-1,0,0,0,0,-1.73205080756888,0.0416666666666356,5
3284,0,0,-1,-1,0,0,0,0,-1,-0.999999999999255,5
3285,0,0,-1,-1,0,0,0,0,0,8.16666666666058,5
3286,0,0,-1,-1,0,0,0,0,1,-0.999999999999255,5
3287,0,0,-1,-1,0,0,0,0,1.73205080756888,0.0416666666666356,5
3288,0,0,-1,-1,0,0,0,1,-1,0.0624999999999534,5
3289,0,0,-1,-1,0,0,0,1,0,-0.999999999999255,5
3290,0,0,-1,-1,0,0,0,1,1,0.0624999999999534,5
3291,0,0,-1,-1,0,0,0,1.73205080756888,0,0.0416666666666356,5
3292,0,0,-1,-1,0,0,1,-1,0,0.0624999999999534,5
3293,0,0,-1,-1,0,0,1,0,-1,0.0624999999999534,5
3294,0,0,-1,-1,0,0,1,0,0,-0.999999999999255,5
3295,0,0,-1,-1,0,0,1,0,1,0.0624999999999534,5
3296,0,0,-1,-1,0,0,1,1,0,0.0624999999999534,5
3297,0,0,-1,-1,0,0,1.73205080756888,0,0,0.0416666666666356,5
3298,0,0,-1,-1,0,1,-1,0,0,0.0624999999999534,5
3299,0,0,-1,-1,0,1,0,-1,0,0.0624999999999534,5
3300,0,0,-1,-1,0,1,0,0,-1,0.0624999999999534,5
3301,0,0,-1,-1,0,1,0,0,0,-0.999999999999255,5
3302,0,0,-1,-1,0,1,0,0,1,0.0624999999999534,5
3303,0,0,-1,-1,0,1,0,1,0,0.0624999999999534,5
3304,0,0,-1,-1,0,1,1,0,0,0.0624999999999534,5
3305,0,0,-1,-1,0,1.73205080756888,0,0,0,0.0416666666666356,5
3306,0,0,-1,-1,1,-1,0,0,0,0.0624999999999534,5
3307,0,0,-1,-1,1,0,-1,0,0,0.0624999999999534,5
3308,0,0,-1,-1,1,0,0,-1,0,0.0624999999999534,5
3309,0,0,-1,-1,1,0,0,0,-1,0.0624999999999534,5
3310,0,0,-1,-1,1,0,0,0,0,-0.999999999999255,5
3311,0,0,-1,-1,1,0,0,0,1,0.0624999999999534,5
3312,0,0,-1,-1,1,0,0,1,0,0.0624999999999534,5
3313,0,0,-1,-1,1,0,1,0,0,0.0624999999999534,5
3314,0,0,-1,-1,1,1,0,0,0,0.0624999999999534,5
3315,0,0,-1,-1,1.73205080756888,0,0,0,0,0.0416666666666356,5
3316,0,0,-1,-0.741963784302726,0,0,0,0,0,0.227062072615797,5
3317,0,0,-1,0,-2.33441421833898,0,0,0,0,0.0229379273840172,5
3318,0,0,-1,0,-1.73205080756888,-1,0,0,0,0.0416666666666356,5
3319,0,0,-1,0,-1.73205080756888,0,-1,0,0,0.0416666666666356,5
3320,0,0,-1,0,-1.73205080756888,0,0,-1,0,0.0416666666666356,5
3321,0,0,-1,0,-1.73205080756888,0,0,0,-1,0.0416666666666356,5
3322,0,0,-1,0,-1.73205080756888,0,0,0,0,-0.66666666666617,5
3323,0,0,-1,0,-1.73205080756888,0,0,0,1,0.0416666666666356,5
3324,0,0,-1,0,-1.73205080756888,0,0,1,0,0.0416666666666356,5
3325,0,0,-1,0,-1.73205080756888,0,1,0,0,0.0416666666666356,5
3326,0,0,-1,0,-1.73205080756888,1,0,0,0,0.0416666666666356,5
3327,0,0,-1,0,-1,-1.73205080756888,0,0,0,0.0416666666666356,5
3328,0,0,-1,0,-1,-1,-1,0,0,0.0624999999999534,5
3329,0,0,-1,0,-1,-1,0,-1,0,0.0624999999999534,5
3330,0,0,-1,0,-1,-1,0,0,-1,0.0624999999999534,5
3331,0,0,-1,0,-1,-1,0,0,0,-0.999999999999255,5
3332,0,0,-1,0,-1,-1,0,0,1,0.0624999999999534,5
3333,0,0,-1,0,-1,-1,0,1,0,0.0624999999999534,5
3334,0,0,-1,0,-1,-1,1,0,0,0.0624999999999534,5
3335,0,0,-1,0,-1,0,-1.73205080756888,0,0,0.0416666666666356,5
3336,0,0,-1,0,-1,0,-1,-1,0,0.0624999999999534,5
3337,0,0,-1,0,-1,0,-1,0,-1,0.0624999999999534,5
3338,0,0,-1,0,-1,0,-1,0,0,-0.999999999999255,5
3339,0,0,-1,0,-1,0,-1,0,1,0.0624999999999534,5
3340,0,0,-1,0,-1,0,-1,1,0,0.0624999999999534,5
3341,0,0,-1,0,-1,0,0,-1.73205080756888,0,0.0416666666666356,5
3342,0,0,-1,0,-1,0,0,-1,-1,0.0624999999999534,5
3343,0,0,-1,0,-1,0,0,-1,0,-0.999999999999255,5
3344,0,0,-1,0,-1,0,0,-1,1,0.0624999999999534,5
3345,0,0,-1,0,-1,0,0,0,-1.73205080756888,0.0416666666666356,5
3346,0,0,-1,0,-1,0,0,0,-1,-0.999999999999255,5
3347,0,0,-1,0,-1,0,0,0,0,8.16666666666058,5
3348,0,0,-1,0,-1,0,0,0,1,-0.999999999999255,5
3349,0,0,-1,0,-1,0,0,0,1.73205080756888,0.0416666666666356,5
3350,0,0,-1,0,-1,0,0,1,-1,0.0624999999999534,5
3351,0,0,-1,0,-1,0,0,1,0,-0.999999999999255,5
3352,0,0,-1,0,-1,0,0,1,1,0.0624999999999534,5
3353,0,0,-1,0,-1,0,0,1.73205080756888,0,0.0416666666666356,5
3354,0,0,-1,0,-1,0,1,-1,0,0.0624999999999534,5
3355,0,0,-1,0,-1,0,1,0,-1,0.0624999999999534,5
3356,0,0,-1,0,-1,0,1,0,0,-0.999999999999255,5
3357,0,0,-1,0,-1,0,1,0,1,0.0624999999999534,5
3358,0,0,-1,0,-1,0,1,1,0,0.0624999999999534,5
3359,0,0,-1,0,-1,0,1.73205080756888,0,0,0.0416666666666356,5
3360,0,0,-1,0,-1,1,-1,0,0,0.0624999999999534,5
3361,0,0,-1,0,-1,1,0,-1,0,0.0624999999999534,5
3362,0,0,-1,0,-1,1,0,0,-1,0.0624999999999534,5
3363,0,0,-1,0,-1,1,0,0,0,-0.999999999999255,5
3364,0,0,-1,0,-1,1,0,0,1,0.0624999999999534,5
3365,0,0,-1,0,-1,1,0,1,0,0.0624999999999534,5
3366,0,0,-1,0,-1,1,1,0,0,0.0624999999999534,5
3367,0,0,-1,0,-1,1.73205080756888,0,0,0,0.0416666666666356,5
3368,0,0,-1,0,-0.741963784302726,0,0,0,0,0.227062072615797,5
3369,0,0,-1,0,0,-2.33441421833898,0,0,0,0.0229379273840172,5
3370,0,0,-1,0,0,-1.73205080756888,-1,0,0,0.0416666666666356,5
3371,0,0,-1,0,0,-1.73205080756888,0,-1,0,0.0416666666666356,5
3372,0,0,-1,0,0,-1.73205080756888,0,0,-1,0.0416666666666356,5
3373,0,0,-1,0,0,-1.73205080756888,0,0,0,-0.66666666666617,5
3374,0,0,-1,0,0,-1.73205080756888,0,0,1,0.0416666666666356,5
3375,0,0,-1,0,0,-1.73205080756888,0,1,0,0.0416666666666356,5
3376,0,0,-1,0,0,-1.73205080756888,1,0,0,0.0416666666666356,5
3377,0,0,-1,0,0,-1,-1.73205080756888,0,0,0.0416666666666356,5
3378,0,0,-1,0,0,-1,-1,-1,0,0.0624999999999534,5
3379,0,0,-1,0,0,-1,-1,0,-1,0.0624999999999534,5
3380,0,0,-1,0,0,-1,-1,0,0,-0.999999999999255,5
3381,0,0,-1,0,0,-1,-1,0,1,0.0624999999999534,5
3382,0,0,-1,0,0,-1,-1,1,0,0.0624999999999534,5
3383,0,0,-1,0,0,-1,0,-1.73205080756888,0,0.0416666666666356,5
3384,0,0,-1,0,0,-1,0,-1,-1,0.0624999999999534,5
3385,0,0,-1,0,0,-1,0,-1,0,-0.999999999999255,5
3386,0,0,-1,0,0,-1,0,-1,1,0.0624999999999534,5
3387,0,0,-1,0,0,-1,0,0,-1.73205080756888,0.0416666666666356,5
3388,0,0,-1,0,0,-1,0,0,-1,-0.999999999999255,5
3389,0,0,-1,0,0,-1,0,0,0,8.16666666666058,5
3390,0,0,-1,0,0,-1,0,0,1,-0.999999999999255,5
3391,0,0,-1,0,0,-1,0,0,1.73205080756888,0.0416666666666356,5
3392,0,0,-1,0,0,-1,0,1,-1,0.0624999999999534,5
3393,0,0,-1,0,0,-1,0,1,0,-0.999999999999255,5
3394,0,0,-1,0,0,-1,0,1,1,0.0624999999999534,5
3395,0,0,-1,0,0,-1,0,1.73205080756888,0,0.0416666666666356,5
3396,0,0,-1,0,0,-1,1,-1,0,0.0624999999999534,5
3397,0,0,-1,0,0,-1,1,0,-1,0.0624999999999534,5
3398,0,0,-1,0,0,-1,1,0,0,-0.999999999999255,5
3399,0,0,-1,0,0,-1,1,0,1,0.0624999999999534,5
3400,0,0,-1,0,0,-1,1,1,0,0.0624999999999534,5
3401,0,0,-1,0,0,-1,1.73205080756888,0,0,0.0416666666666356,5
3402,0,0,-1,0,0,-0.741963784302726,0,0,0,0.227062072615797,5
3403,0,0,-1,0,0,0,-2.33441421833898,0,0,0.0229379273840172,5
3404,0,0,-1,0,0,0,-1.73205080756888,-1,0,0.0416666666666356,5
3405,0,0,-1,0,0,0,-1.73205080756888,0,-1,0.0416666666666356,5
3406,0,0,-1,0,0,0,-1.73205080756888,0,0,-0.66666666666617,5
3407,0,0,-1,0,0,0,-1.73205080756888,0,1,0.0416666666666356,5
3408,0,0,-1,0,0,0,-1.73205080756888,1,0,0.0416666666666356,5
3409,0,0,-1,0,0,0,-1,-1.73205080756888,0,0.0416666666666356,5
3410,0,0,-1,0,0,0,-1,-1,-1,0.0624999999999534,5
3411,0,0,-1,0,0,0,-1,-1,0,-0.999999999999255,5
3412,0,0,-1,0,0,0,-1,-1,1,0.0624999999999534,5
3413,0,0,-1,0,0,0,-1,0,-1.73205080756888,0.0416666666666356,5
3414,0,0,-1,0,0,0,-1,0,-1,-0.999999999999255,5
3415,0,0,-1,0,0,0,-1,0,0,8.16666666666058,5
3416,0,0,-1,0,0,0,-1,0,1,-0.999999999999255,5
3417,0,0,-1,0,0,0,-1,0,1.73205080756888,0.0416666666666356,5
3418,0,0,-1,0,0,0,-1,1,-1,0.0624999999999534,5
3419,0,0,-1,0,0,0,-1,1,0,-0.999999999999255,5
3420,0,0,-1,0,0,0,-1,1,1,0.0624999999999534,5
3421,0,0,-1,0,0,0,-1,1.73205080756888,0,0.0416666666666356,5
3422,0,0,-1,0,0,0,-0.741963784302726,0,0,0.227062072615797,5
3423,0,0,-1,0,0,0,0,-2.33441421833898,0,0.0229379273840172,5
3424,0,0,-1,0,0,0,0,-1.73205080756888,-1,0.0416666666666356,5
3425,0,0,-1,0,0,0,0,-1.73205080756888,0,-0.66666666666617,5
3426,0,0,-1,0,0,0,0,-1.73205080756888,1,0.0416666666666356,5
3427,0,0,-1,0,0,0,0,-1,-1.73205080756888,0.0416666666666356,5
3428,0,0,-1,0,0,0,0,-1,-1,-0.999999999999255,5
3429,0,0,-1,0,0,0,0,-1,0,8.16666666666058,5
3430,0,0,-1,0,0,0,0,-1,1,-0.999999999999255,5
3431,0,0,-1,0,0,0,0,-1,1.73205080756888,0.0416666666666356,5
3432,0,0,-1,0,0,0,0,-0.741963784302726,0,0.227062072615797,5
3433,0,0,-1,0,0,0,0,0,-2.33441421833898,0.0229379273840172,5
3434,0,0,-1,0,0,0,0,0,-1.73205080756888,-0.66666666666617,5
3435,0,0,-1,0,0,0,0,0,-1,8.16666666666058,5
3436,0,0,-1,0,0,0,0,0,-0.741963784302726,0.227062072615797,5
3437,0,0,-1,0,0,0,0,0,0,-49.3333333332966,5
3438,0,0,-1,0,0,0,0,0,0.741963784302726,0.227062072615797,5
3439,0,0,-1,0,0,0,0,0,1,8.16666666666058,5
3440,0,0,-1,0,0,0,0,0,1.73205080756888,-0.66666666666617,5
3441,0,0,-1,0,0,0,0,0,2.33441421833898,0.0229379273840172,5
3442,0,0,-1,0,0,0,0,0.741963784302726,0,0.227062072615797,5
3443,0,0,-1,0,0,0,0,1,-1.73205080756888,0.0416666666666356,5
3444,0,0,-1,0,0,0,0,1,-1,-0.999999999999255,5
3445,0,0,-1,0,0,0,0,1,0,8.16666666666058,5
3446,0,0,-1,0,0,0,0,1,1,-0.999999999999255,5
3447,0,0,-1,0,0,0,0,1,1.73205080756888,0.0416666666666356,5
3448,0,0,-1,0,0,0,0,1.73205080756888,-1,0.0416666666666356,5
3449,0,0,-1,0,0,0,0,1.73205080756888,0,-0.66666666666617,5
3450,0,0,-1,0,0,0,0,1.73205080756888,1,0.0416666666666356,5
3451,0,0,-1,0,0,0,0,2.33441421833898,0,0.0229379273840172,5
3452,0,0,-1,0,0,0,0.741963784302726,0,0,0.227062072615797,5
3453,0,0,-1,0,0,0,1,-1.73205080756888,0,0.0416666666666356,5
3454,0,0,-1,0,0,0,1,-1,-1,0.0624999999999534,5
3455,0,0,-1,0,0,0,1,-1,0,-0.999999999999255,5
3456,0,0,-1,0,0,0,1,-1,1,0.0624999999999534,5
3457,0,0,-1,0,0,0,1,0,-1.73205080756888,0.0416666666666356,5
3458,0,0,-1,0,0,0,1,0,-1,-0.999999999999255,5
3459,0,0,-1,0,0,0,1,0,0,8.16666666666058,5
3460,0,0,-1,0,0,0,1,0,1,-0.999999999999255,5
3461,0,0,-1,0,0,0,1,0,1.73205080756888,0.0416666666666356,5
